valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1996-10-01 18:00:00,296.93994,277.9418975,0.79556275,-2.78877255,0.0,23.789940000000016,4.791897500000019,0.0,0.0,2.9060452781850916,18.998042499999997,344.0779588925849,29.211140621105898,22.98722489399555,1996,10,18,SON,1990s,-2.2556676725260445
1996-10-02 00:00:00,291.4393925,277.71814,1.043487535,-2.535522425,0.0,18.28939250000002,4.568140000000028,0.0,0.0,2.7465477231268105,13.721252499999991,337.630513935227,40.319379348615485,17.22667109965831,1996,10,0,SON,1990s,-1.3441861694335984
1996-10-02 06:00:00,289.5558825,277.22962,-0.8597869825,-2.7080840999999998,0.0,16.40588250000002,4.07962000000002,0.0,0.0,2.859555918171515,12.326262499999999,17.61407209919213,43.887562721899464,15.24797933218295,1996,10,6,SON,1990s,-1.1196515364583384
1996-10-02 12:00:00,298.35828,277.91652999999997,-2.106552125,-2.55316165,0.0,25.208280000000016,4.766530000000017,0.0,0.0,3.311364728605393,20.44175,39.52521847027424,26.78652029107868,24.484089363155963,1996,10,12,SON,1990s,-1.3750786466471396
1996-10-02 18:00:00,297.830135,278.58673,-0.905685425,-1.955291725,0.0,24.680135000000007,5.436730000000026,0.0,0.0,2.2052064478615137,19.24340499999998,24.85343460919688,28.963181733304545,23.959964911925187,1996,10,18,SON,1990s,-1.0077629139540072
1996-10-03 00:00:00,290.3959625,277.7907075,-1.3771819925,-2.01356505,0.0,17.24596250000002,4.640707500000019,0.0,0.0,2.470096317070869,12.605255,34.370257158708,43.27654642470664,16.156113017756248,1996,10,0,SON,1990s,-2.0933430976019984
1996-10-03 06:00:00,290.22891500000003,276.98028750000003,-2.959915125,-2.71965025,0.0,17.078915000000038,3.8302875000000256,0.0,0.0,4.025668080098004,13.248627500000012,47.42236145396822,41.32240076336041,15.921335853265568,1996,10,6,SON,1990s,0.45978798448352265
1996-10-03 12:00:00,299.1633925,280.1706825,-3.858856275,-1.9871826000000001,0.0,26.013392500000023,7.020682500000021,0.0,0.0,4.35182378905643,18.992710000000002,62.75303919781561,29.842613099080534,25.449511092031575,1996,10,12,SON,1990s,-0.5536600189887118
1996-10-03 18:00:00,297.8372175,275.8019675,-1.587081925,-1.590515175,0.0,24.687217500000017,2.6519675000000262,0.0,0.0,2.3015861833935283,22.03524999999999,44.93809452480059,23.81236404507006,23.83326208895463,1996,10,18,SON,1990s,-1.1190240698242242
1996-10-04 00:00:00,290.291565,277.36694,-0.9122619725000001,0.30120850999999993,0.0,17.141565000000014,4.216940000000022,0.0,0.0,1.82496571048617,12.924624999999992,108.27206821728996,42.29095352567378,16.015540842059277,1996,10,0,SON,1990s,-2.0741406122504458
1996-10-04 06:00:00,287.3905325,281.1494125,-1.4427185,-1.213516225,0.0,14.240532500000029,7.99941250000002,0.0,0.0,1.9118317742416708,6.241120000000009,49.93174592488731,66.10512074560701,13.44621945835755,1996,10,6,SON,1990s,-2.1581468416341103
1996-10-04 12:00:00,299.4041125,282.64590250000003,-1.624008175,-0.4755096475,0.0,26.25411250000002,9.495902500000028,0.0,0.0,1.7264738984391317,16.75820999999999,73.67996749289682,34.79961426706142,25.843735900306633,1996,10,12,SON,1990s,-0.2751474202474
1996-10-04 18:00:00,300.46094,279.30899,-0.063613895,0.9798278925,0.0,27.31094000000003,6.158990000000031,0.0,0.0,1.364472287320734,21.15195,176.28536847421935,26.057130009337847,26.469641265171585,1996,10,18,SON,1990s,1.4681163859049562
1996-10-05 00:00:00,290.188295,282.37842,1.0886230425,2.339065525,0.0,17.03829500000002,9.228420000000014,0.0,0.0,2.585465542511925,7.809875000000005,204.95771046863587,60.05563671022334,16.36579945854474,1996,10,0,SON,1990s,-1.970416304524747
1996-10-05 06:00:00,288.43387,284.6397675,-0.49552917500000004,0.1157379175,0.0,15.283870000000022,11.489767500000013,0.0,0.0,0.5818227110991352,3.794102500000008,103.14657098503059,78.10003255072779,14.907091183269026,1996,10,6,SON,1990s,-1.2159084109158016
1996-10-05 12:00:00,297.28362500000003,285.77753,1.51649475,1.45729065,0.0,24.133625000000023,12.627530000000036,0.0,0.0,2.1252892697255352,11.506094999999988,226.14053186282126,48.59989816766232,23.871540396600096,1996,10,12,SON,1990s,-2.2358678398980025
1996-10-05 18:00:00,297.0120825,285.16565,2.2055664,2.606445325,0.0,23.862082500000028,12.015650000000022,0.0,0.0,3.4177320447397794,11.846432500000006,220.2378015426168,47.45296473149975,23.54289594021142,1996,10,18,SON,1990s,-1.7400984445529488
1996-10-06 00:00:00,293.4127175,275.9455575,-2.588760375,-3.735946625,0.0,20.262717500000008,2.7955575000000152,0.0,0.0,4.546081749943593,17.467159999999993,34.719362433163894,31.476667622461125,19.16643557125316,1996,10,0,SON,1990s,1.2398745111762004
1996-10-06 06:00:00,289.457155,275.31768999999997,-2.94966125,-3.8004607999999998,0.0,16.307155000000023,2.1676900000000217,0.0,0.0,4.813677512736048,14.139465000000001,37.81620193322726,38.580981345643146,15.000818346247375,1996,10,6,SON,1990s,-0.5599576633029528
