start,length,peak,mean_tmax,year
2040-05-29,3,34.178767822980085,33.932019682520036,2040
2040-07-18,3,38.85490678462581,38.46912602121062,2040
2040-08-14,6,39.316997983834234,38.503787552886756,2040
2040-09-11,5,38.72117725294613,35.70865403169806,2040
2040-09-25,7,34.19072268128985,32.26840016574584,2040
2040-10-14,4,28.726319436605078,28.375632301929688,2040
2040-11-01,4,27.449630000000013,25.772801810962104,2040
2040-11-21,4,23.206624848808275,21.66086914331293,2040
2040-11-30,22,23.247947500000063,20.7374016547285,2040
2041-01-25,3,21.20355750000005,19.960460508723227,2041
2041-03-01,5,22.787258985106707,22.498015428308694,2041
2041-03-16,7,26.839720840224494,25.169636882435764,2041
2041-03-25,12,31.534662500000024,27.546053574297332,2041
2041-04-22,5,32.8084375,29.95905745238347,2041
2041-05-10,8,35.895429185615264,34.73516152176562,2041
2041-06-01,7,37.66177305267944,36.8970624986203,2041
2041-06-12,6,39.32910400604439,37.42349988248636,2041
2041-07-04,3,38.81337194044556,37.95028074977089,2041
2041-07-17,14,46.22640750000005,40.7526388470666,2041
2041-08-06,4,39.26077620648671,38.81707840928226,2041
2041-09-08,3,35.88099777566029,35.07876363466918,2041
2041-10-18,5,27.947201349903512,27.482659574079086,2041
2041-10-31,12,28.867610000000013,27.111847629052207,2041
2041-11-14,7,22.611995836706246,21.777481724776425,2041
2041-11-28,7,20.688669793640756,19.83374839411659,2041
2042-02-09,3,20.41889919991489,19.56434995511931,2042
2042-02-20,7,22.756677751897456,21.459742343094955,2042
2042-03-03,10,25.323232335551587,23.792264685150606,2042
2042-04-20,6,30.90383822201594,28.49868025320362,2042
2042-06-16,8,38.626394809798704,37.23024880211161,2042
2043-02-27,6,23.847631683104606,22.741672091392356,2043
2043-03-23,3,27.901528783358046,25.893345014496646,2043
2043-05-17,5,35.14714368478585,33.5120150167593,2043
2043-05-27,13,37.277239465284914,35.715594376537666,2043
2043-06-18,5,38.041497804862246,37.346914343229045,2043
2043-09-04,4,41.31626750000008,39.84802219101273,2043
2043-09-16,3,33.9229757859957,33.62026158448003,2043
2043-10-06,3,32.97853250000006,31.93716444539952,2043
2043-11-13,5,24.59374843499834,23.47106575672091,2043
2043-11-24,7,22.122180021061745,20.636247922856523,2043
2044-01-17,5,18.809397289310184,17.435254044138482,2044
2044-02-21,5,23.002698470739453,22.008176210039142,2044
2044-03-08,4,25.206546411969498,24.46709888952032,2044
2044-04-14,4,29.537298619334415,28.11021644764811,2044
2044-05-04,8,33.99984379570339,31.676735356183027,2044
2044-05-15,8,36.00333675576558,34.654452343664104,2044
2044-06-08,9,42.4695,39.09990954582214,2044
2044-07-21,3,41.61685739085787,39.91810357893389,2044
2044-07-29,3,40.330327190815154,39.87663645413351,2044
2044-08-14,4,39.39537860129919,38.678137423005495,2044
2044-08-20,11,40.84369190307308,38.420524874882524,2044
2044-09-25,10,32.96419500000006,31.94555349173975,2044
2044-10-15,4,28.024912243921687,27.84085659726482,2044
2044-12-02,3,20.304079960959044,19.80626077931581,2044
2044-12-10,4,18.676779010796285,18.093055520564263,2044
2044-12-17,6,21.11089750000006,18.56147690747332,2044
2045-02-20,4,22.78914865495395,22.14171180935098,2045
2045-04-15,4,28.291487879277643,27.388968925584788,2045
2045-05-04,6,35.087363070604525,32.63435640796534,2045
2045-05-14,4,34.066895473935354,33.71775392186386,2045
2045-05-25,9,39.855908504532124,35.79249136208859,2045
2045-07-19,6,39.22689046863747,38.685783485767494,2045
2045-08-25,14,39.61401250000007,37.417788192509796,2045
2045-09-11,5,37.38161485084409,35.70267614215283,2045
2045-12-20,3,20.403359834154422,19.099591477078352,2045
