start,length,peak,mean_tmax,year
2044-03-09,3,24.713692500000022,24.171180833333356,2044
2044-03-14,5,27.66076000000004,26.524978000000022,2044
2044-04-15,4,30.677800000000033,28.750994375000023,2044
2044-04-24,4,30.977750000000043,30.073406875000025,2044
2044-05-01,6,33.12139000000002,31.895132083333355,2044
2044-05-23,6,36.12723750000002,34.51861208333335,2044
2044-06-06,4,36.38239000000003,36.032180000000025,2044
2044-06-29,6,42.779630000000026,40.398020833333355,2044
2044-07-16,12,41.737787500000024,39.71764916666669,2044
2044-08-01,6,44.41036750000001,41.30540291666669,2044
2044-08-09,4,40.429002500000024,39.441743125000016,2044
2044-09-26,10,34.84718250000003,33.48427900000003,2044
2044-11-06,3,23.49784000000004,23.321109166666698,2044
2044-11-19,9,20.85426750000002,20.570360277777795,2044
2044-11-29,8,22.382552500000017,20.969482812500026,2044
2044-12-20,8,18.887630000000016,18.39809125000002,2044
2045-01-08,4,18.677682500000017,17.66985812500002,2045
2045-01-20,4,17.792802500000036,17.477159375000028,2045
2045-01-28,3,17.990557500000023,17.618159166666686,2045
2045-02-28,4,23.329525000000018,22.79161687500002,2045
2045-04-20,8,31.40505250000004,29.470694375000022,2045
2045-05-25,6,38.00711500000003,36.4767391666667,2045
2045-06-25,3,37.30217500000002,37.07647000000002,2045
2045-07-09,5,38.98156500000003,38.18543900000002,2045
2045-07-24,7,41.649102500000026,40.732391428571454,2045
2045-08-02,6,42.71343000000002,41.36751750000002,2045
2045-08-25,5,38.962275000000034,38.155340000000024,2045
2045-09-02,11,37.620720000000034,37.0452506818182,2045
2045-09-17,6,35.22426500000002,33.92294500000002,2045
2045-09-26,6,34.070085000000006,32.47002625000002,2045
2045-11-05,5,26.58308750000002,24.86939150000002,2045
2045-11-15,11,22.39593750000003,21.545992045454568,2045
2045-12-03,9,19.908867500000028,19.02185166666669,2045
