date,t2m_max,t2m_min,t2m_mean,rh_min,rh_mean,tp_mm,wind_avg,wind_max
2008-06-19,33.79070500000002,19.505947500000005,26.876406250000013,30.45604144896347,49.28606464774401,0.0,1.8755759507760028,3.784620199901247
2008-06-20,32.22292500000002,20.716150000000027,27.155298125000023,34.269156432630126,49.56848993658504,0.0,2.5989265264073635,4.54930074458677
2008-06-21,35.342612500000016,19.952907500000023,27.66457500000002,25.036787628611552,46.533498632517976,0.0,1.853852727173715,3.3525109678345686
2008-06-22,34.451837500000025,20.40853250000002,27.997233125000022,29.82956526775789,40.80170336617621,0.0,2.3471183140789034,4.567124998261908
2008-06-23,29.108907500000043,21.079497500000016,25.680130000000027,45.69423054735657,56.65230586267283,1.7588250000000003,2.958418778507406,4.764033834068124
2008-06-24,34.26055000000001,19.449545000000015,26.05258187500002,22.56924607079306,59.03709789722288,0.0,1.179968824550779,2.3180383228781904
2008-06-25,36.83242500000003,21.548525000000023,29.249813125000028,23.754622746862065,37.80455507526704,0.0,2.0641763151283916,3.3758337166252845
2008-06-26,36.94292500000002,21.432765000000032,29.70182750000003,27.320069469225615,40.91258909355956,0.0,2.137145156196981,4.2757143501014
2008-06-27,37.84731750000002,22.018885000000022,30.22564125000002,25.64430486115451,47.68362775738899,0.0,2.0260258233242663,4.1982699679437765
2008-06-28,38.170377500000015,22.563380000000024,30.50445187500002,22.430906137216155,41.44060041830053,0.0,2.644436753438904,4.22804816068215
2008-06-29,37.380517500000025,22.61620250000003,30.132698750000028,27.214877823540174,48.77864511628022,0.0,2.7177625488400454,4.3665280511325735
2008-06-30,36.420062500000014,21.83914000000003,29.59109500000002,18.34465180946149,47.05910595242918,0.0,2.801414987249679,4.654946695694365
2008-07-01,36.15905500000002,19.943810000000013,28.70605562500002,15.059789778692917,41.195956103506795,0.0,2.9449321089259284,4.202154115693554
2008-07-02,32.94106500000002,19.45711750000001,27.19748875000002,24.66411402700123,36.7374975446864,0.0,2.5145492533561997,4.532047860224808
2008-07-03,32.14162750000003,18.85552500000003,25.975329375000022,18.945891690580304,32.6887282790034,0.0,2.977178422411314,4.200306596887534
2008-07-04,34.29250750000003,19.591027500000024,27.33398562500003,23.59137237399123,31.00930719804687,0.0,1.9621226198224195,3.1153192576886375
2008-07-05,32.97726000000003,21.382347500000023,27.725760625000024,36.763685333788985,44.66219580412217,0.0,2.6615613869504013,5.280322904868554
2008-07-06,29.608700000000013,22.00545750000003,26.174379375000026,29.70602500063787,45.750537965013514,0.0,3.2549893583872973,4.517943842592289
2008-07-07,32.459927500000035,17.53164500000004,24.83487312500003,22.071624179437013,39.271587490418,0.0,1.8788988617108275,2.39397515824769
2008-07-08,34.25710250000003,18.54079500000003,27.003061250000023,20.608817007044312,31.17290358151594,0.0,2.368537736319568,3.987260516630714
2008-07-09,34.47857250000001,19.48940500000002,27.36745625000002,28.976418465175772,42.32965919040502,0.0,2.076079303265155,3.711734809466691
2008-07-10,34.104152500000026,20.361595000000037,27.487885625000025,25.219971219167753,47.696613190953414,0.0,2.452004096089748,4.555357724176392
2008-07-11,34.25027000000003,21.118342500000026,27.577380000000023,28.550109769293048,43.10920775917682,0.0,2.5136667854732795,4.23243230271003
2008-07-12,30.83456000000001,21.92602250000003,27.116913750000023,18.310642756519805,42.9851339493822,0.0,3.2015795372811535,3.762731600640333
2008-07-13,33.593980000000016,18.441340000000025,26.075776250000025,19.446320029728657,32.109851470402916,0.0,2.0461319092491066,2.9307071513304708
2008-07-14,30.06417000000002,19.932365000000033,25.42922312500002,42.36866140373197,52.07854064500636,0.718044,1.7350792498687486,2.702477331942335
2008-07-15,32.69280250000003,21.993495000000024,27.529503750000025,30.735311755247626,54.44447642964128,0.0436665,2.3626928826643097,3.8203494104361497
2008-07-16,33.14214750000002,21.244782500000028,26.92480250000002,30.609613353784216,57.4202567744552,0.1094805,1.7879347863855193,2.6971940620765333
2008-07-17,36.350122500000026,20.781610000000015,28.288361875000028,24.096806588027267,51.04103671418676,0.0,2.3671406163104973,3.529025542833666
2008-07-18,37.40279750000002,23.34362000000003,30.556824375000023,23.322272185344804,45.05911470031265,0.0,3.169873312354812,4.439976094369951
2008-07-19,36.829190000000025,24.431602500000025,30.473841875000023,26.365004973823982,38.7420233074898,0.0,2.9052960536220827,5.472478464245027
2008-07-20,32.05355500000002,22.23836500000003,26.70210500000002,42.75750327134455,65.10556480148122,0.1215749999999999,2.8136925683354583,3.709991429291113
2008-07-21,35.252892500000016,20.085657500000025,27.767579375000025,28.887540446727893,60.59314446772539,0.0,1.8165652855151797,4.006958325183338
2008-07-22,37.40392500000003,21.02511250000001,28.92796562500002,21.829859956517907,46.428198104582975,0.0,1.535675444365591,3.0542300468061576
2008-07-23,35.243555000000015,23.045192500000027,29.592860000000023,31.690898067117796,49.71146324173893,0.0,2.414652646792466,4.8865494784318155
2008-07-24,32.80990250000002,22.240842500000028,28.195949375000023,24.090762671829673,47.762475244915905,0.0,3.546960412563209,5.5286899724481975
2008-07-25,33.82149750000002,20.553522500000028,27.102548125000023,34.41611872683166,51.16206854104673,0.0,2.3912555929582915,4.152986374091694
2008-07-26,34.09170000000002,22.58956000000001,28.866838125000015,32.73350536716884,46.51530855069108,0.0,2.873188604954871,4.1936960169402075
2008-07-27,35.126947500000014,21.634175000000027,28.548309375000024,25.16573644760392,39.93401724889373,0.0,2.3946183496539852,4.099236679032353
2008-07-28,34.296655000000015,21.789115000000024,28.495134375000017,28.34136500355407,44.48085397687824,0.0,2.374417985026005,3.052445946361205
2008-07-29,33.008142500000034,19.912407500000015,27.319276250000023,22.424347290562256,34.631217529509215,0.0,2.7290671226126344,4.273822234357774
2008-07-30,33.73922000000003,17.795620000000028,26.316515625000022,20.018035507928342,39.731643390694245,0.0,2.130302630923632,3.98253952826535
2008-07-31,35.87566750000002,19.668787500000025,27.831393125000027,19.74529446443147,39.63045640888885,0.0,2.1503631560256924,3.0991123111083656
2008-08-01,34.95150000000001,22.442892500000028,29.132728750000023,19.238755869753387,40.450070350858944,0.0,2.514020423508038,3.27129683983396
2008-08-02,37.22439000000003,19.96126750000002,28.887941250000026,21.489838075114378,32.50377406496229,0.0,1.810876552865034,2.17294855821502
2008-08-03,37.73281500000003,23.244320000000016,30.703175000000027,28.886638337208147,43.93267573870057,0.0,2.1776317009617334,2.462683372349861
2008-08-04,36.52331250000002,22.223410000000015,30.20502625000002,32.05891990175252,50.42810424775707,0.0,2.2824631429606423,4.26246975539453
2008-08-05,35.02108000000001,22.63680250000003,29.577454375000016,37.5801469304346,51.54456311994608,0.0,2.6679703639590135,3.991084302154344
2008-08-06,33.70461500000002,20.32973750000002,27.233995625000023,37.31772877974181,63.925605249828166,0.0,2.676398770494666,4.068891887982355
2008-08-07,34.326505000000026,21.32589000000003,28.423708125000022,24.3101000155378,43.967026781213235,0.0,2.4244390975500187,3.870289870641703
2008-08-08,32.653775000000024,19.21932250000002,27.105554375000025,22.362960771957027,35.092827882727,0.0,2.428727119745263,4.140932720215492
2008-08-09,34.56209750000002,18.170865000000035,26.452280625000025,25.3984722950974,44.17533118372546,0.0,1.834812480441078,3.769547487908942
2008-08-10,33.47756750000002,20.16991750000001,27.48042562500002,32.958142870875314,42.95787081379855,0.0,2.747579886135098,4.494399240282945
2008-08-11,33.123192500000016,20.765530000000027,27.07913312500002,31.217323932652935,53.962005698868595,0.0,2.950216027999698,5.018842805610582
2008-08-12,34.00601000000002,21.862572500000027,28.174670000000027,33.415238403758316,49.776377034139585,0.0,2.4994505049859255,3.5278635217485252
2008-08-13,34.87771250000003,21.03176000000002,28.474116250000023,21.745048620641665,35.69629070533548,0.0,2.480407369274519,3.3668897317189868
2008-08-14,34.16219500000001,18.852137500000012,27.468820625000017,15.077199689684235,26.580840807790977,0.0,2.2769632012781145,3.3614540948844884
2008-08-15,33.84970000000001,19.974877500000034,27.274845000000028,14.466054409310214,25.910971538985727,0.0,2.639259501208777,3.608241762617112
2008-08-16,30.704430000000016,17.63491000000002,25.34826687500002,27.40966925883605,35.94801241469651,0.0,2.4924272820920814,4.774161283331399
2008-08-17,32.04183500000002,19.67910000000002,26.476525000000024,27.14379521309676,48.534364831120094,0.0,2.190806854108585,2.8728677535923404
2008-08-18,32.96553750000004,19.032710000000023,26.487413125000028,28.05546695708432,47.857569655223415,0.0,2.098534344569253,3.9494868560219647
2008-08-19,33.74447250000003,20.149380000000026,27.099192500000026,18.107238519661344,44.169717726625656,0.0,2.340605780823811,3.234637305586388
2008-08-20,34.962425000000025,18.46059000000004,27.05692250000003,17.11127119269534,31.382300089224135,0.0,1.8560468894848097,2.3577397396429305
2008-08-21,34.07858250000004,19.478172500000028,27.235338125000027,26.3586824397583,42.249738817858656,0.0,2.0742599714780363,4.2866421030476936
2008-08-22,34.294427500000026,22.71658000000002,29.604356875000025,29.00108418183034,37.396614950543054,0.0,2.089678393341968,3.755573190727228
2008-08-23,31.65313000000002,20.684110000000032,27.103051875000027,26.258808283406392,37.575028782342734,0.0,2.8702450541432345,4.3154574914563675
2008-08-24,32.83331250000002,18.601337500000028,25.32933125000002,28.81259010799802,50.13691281760958,0.0,2.0151827952228167,3.1272658261012687
2008-08-25,34.80266750000003,20.135707500000024,27.585084375000022,27.182278988522057,44.263927889269965,0.0,1.7783592804230068,3.355515127062459
2008-08-26,35.133907500000035,20.202352500000032,28.374276250000023,31.310347833547603,47.75547444991516,0.0,2.1309154189641375,3.188487511925295
2008-08-27,34.543482500000025,21.76109750000002,28.966064375000023,28.55797635720539,46.76341852903688,0.0,2.565781065899724,3.6682101112670975
2008-08-28,33.881067500000015,22.286155000000026,28.692009375000012,33.807871100810274,46.9022410118765,0.0,2.4369829188061445,3.553504347456549
2008-08-29,31.604062500000023,20.83104750000001,26.307306250000018,42.66839660961007,58.86176533072216,0.0,2.79622485581867,5.507980452771134
2008-08-30,27.44238000000003,20.85451500000002,24.595888750000025,41.547222286000235,59.51437416725606,0.2037659999999999,3.0243216609945085,4.609219143722969
2008-08-31,31.22823750000002,19.679650000000024,25.30286562500002,34.060040499266655,61.26560286984743,0.0,2.3175594253939957,4.449155067209991
2008-09-01,32.60375750000003,20.33483750000002,26.665249375000023,27.788383089418637,47.30445669759404,0.0,1.770441716145239,3.2137684527448864
2008-09-02,29.78793000000003,18.941547500000027,24.78334937500002,35.2875358812878,50.721833220634466,0.0,2.956840919438324,4.850783422113972
2008-09-03,26.665672500000017,16.400075000000015,21.93005187500002,43.339037874161086,65.02115203421913,0.0,2.6616312073045236,4.567938077235064
2008-09-04,28.749317500000014,17.217550000000017,22.757841875000015,41.8450191515153,69.69848101620187,0.0,2.8944876519729505,5.667841944022323
2008-09-05,26.68319250000002,20.65112000000001,23.328585625000017,46.03567848577108,65.99339044979558,0.0658665,4.379126303300746,5.787813300490965
2008-09-06,24.537470000000027,20.456447500000024,22.01584187500002,72.1701589781878,81.22473328988899,6.154751999999999,3.949939815262485,5.150254999168456
2008-09-07,26.70343000000001,19.28884000000002,23.356173125000016,47.52418873415492,66.6344014929615,0.0021465,2.3739659564503435,3.345032049086165
2008-09-08,30.80150500000002,16.328577500000023,23.716933750000027,45.50549524394844,63.94767045173695,0.0,1.7010701373145023,2.266389530451862
2008-09-09,30.672875000000005,21.84005500000002,26.649003750000016,48.53535618237114,60.049641037849554,0.05151,2.2027837796254905,3.080997931273332
2008-09-10,29.78279750000003,20.85363250000003,25.779054375000023,47.46288508848427,69.81020282256445,1.221714,1.77599991256865,2.9364011398758265
2008-09-11,31.026332500000024,20.359405000000024,25.737803750000023,28.691393722524342,59.350087011524366,0.0,1.8316764348195032,3.1212846397424485
2008-09-12,28.251400000000032,17.747767500000023,24.102663125000028,21.066936724125195,31.26089895257065,0.0,4.2010274867295365,4.4489594694609735
2008-09-13,29.693962500000023,17.740192500000006,24.256376250000017,23.71241564974268,28.6821162782063,0.0,2.974311551566356,3.842356715903701
2008-09-14,32.01653500000002,18.71947500000003,25.567621250000023,19.513596483470213,26.56525379064474,0.0,2.3862118822705,2.995774194295274
2008-09-15,31.182980000000015,16.693937500000033,24.76089750000002,21.81864531321756,38.79448790049785,0.0,1.5351887422378816,3.2151042983636775
2008-09-16,29.62591000000002,16.222987500000016,23.304726875000014,36.42435199698353,54.195399130430665,0.0,2.551778677976919,4.038380338627794
