date,city,build_up_index,drought_code,fine_fuel_moisture_code,fire_weather_index,initial_fire_spread_index
2006-06-11,Seville,214.3059,506.3397,93.0109,40.5016,10.5905
2006-06-12,Seville,220.7433,515.4328,94.1073,46.3305,13.0686
2006-06-13,Seville,226.4115,524.5709,92.7537,41.4744,11.1528
2006-06-14,Seville,112.2202,476.8286,44.4905,0.5904,0.1382
2006-06-15,Seville,111.8744,484.8281,72.4826,6.2652,1.1725
2006-06-16,Seville,83.9758,469.8936,62.5406,4.2379,0.9696
2006-06-17,Seville,53.0122,436.9692,55.9952,1.3749,0.4953
2006-06-18,Seville,57.9107,445.0630,76.1263,3.6032,1.1033
2006-06-19,Seville,64.2519,453.9790,87.1362,11.4953,3.4652
2006-06-20,Seville,71.7201,463.0729,91.0584,23.3721,8.2827
2006-06-21,Seville,79.2084,472.3327,92.1414,24.0048,7.9721
2006-06-22,Seville,87.6524,482.0946,93.3488,24.7047,7.7375
2006-06-23,Seville,94.4242,491.3545,93.1705,38.8360,14.3923
2006-06-24,Seville,100.0030,500.1497,91.6282,34.1238,11.3610
2006-06-25,Seville,105.5872,508.4935,91.6783,32.1084,10.0063
2006-06-26,Seville,111.7149,517.1598,91.7644,32.5313,9.8359
2006-06-27,Seville,117.0493,525.5760,91.8126,33.6688,10.0668
2006-06-28,Seville,122.2999,533.9941,91.8253,32.9312,9.4816
2006-06-29,Seville,127.8845,542.6603,91.8755,29.2910,7.7645
2006-06-30,Seville,133.7231,551.3793,92.0136,36.1124,10.3834
2006-07-01,Seville,138.6401,560.2955,92.0453,36.6245,10.4210
2006-07-02,Seville,143.2449,569.0906,91.9729,36.7691,10.3262
2006-07-03,Seville,148.4265,578.1318,92.2688,29.6839,7.3600
2006-07-04,Seville,153.7603,587.2296,92.5022,41.4849,12.0524
2006-07-05,Seville,158.9216,596.2296,92.5679,36.4424,9.7417
2006-07-06,Seville,164.9554,605.6439,93.9709,33.9782,8.6424
2006-07-07,Seville,171.0840,615.4077,94.2636,40.7258,11.2633
2006-07-08,Seville,177.0552,625.4175,94.3144,37.0309,9.6846
2006-07-09,Seville,183.8842,635.7612,95.7918,49.0301,14.8183
2006-07-10,Seville,190.9384,646.1479,96.5843,44.5467,12.5642
2006-07-11,Seville,198.7310,657.2866,97.8604,61.0299,20.6288
2006-07-12,Seville,205.6956,667.8296,97.1847,61.0931,20.6246
2006-07-13,Seville,212.2739,678.1733,97.0871,55.9309,17.6932
2006-07-14,Seville,218.7239,688.5171,96.9745,62.5501,21.1284
2006-07-15,Seville,225.2284,699.0601,97.0114,57.6544,18.4162
2006-07-16,Seville,231.7400,709.6050,97.0625,55.4471,17.2160
2006-07-17,Seville,238.5279,720.2417,97.1820,55.1305,17.0089
2006-07-18,Seville,243.9060,730.0853,95.6616,56.7894,17.8281
2006-07-19,Seville,248.5107,739.6792,93.1488,55.0114,16.8638
2006-07-20,Seville,253.2314,749.3921,93.1638,35.7787,8.5811
2006-07-21,Seville,258.0765,759.2358,93.1735,40.1918,10.2531
2006-07-22,Seville,263.9871,769.2788,95.5561,43.8082,11.6851
2006-07-23,Seville,270.2482,779.5737,96.5246,48.7465,13.8095
2006-07-24,Seville,274.6588,789.2380,93.0554,43.6813,11.6008
2006-07-25,Seville,279.9108,799.1581,93.8059,39.5483,9.9589
2006-07-26,Seville,285.2871,809.0018,94.3627,50.8664,14.7453
2006-07-27,Seville,290.6553,818.7518,94.7497,49.8304,14.2599
2006-07-28,Seville,295.9885,828.3456,94.9053,42.9850,11.2759
2006-07-29,Seville,300.9163,838.1036,94.4899,42.3158,11.0174
2006-07-30,Seville,306.0947,848.0218,94.5407,43.1278,11.3492
2006-07-31,Seville,311.8057,858.1880,95.4918,45.9489,12.5206
2006-08-01,Seville,316.7970,867.6061,95.5426,43.2795,11.3782
2006-08-02,Seville,321.3804,877.0223,94.7190,48.6464,13.6756
2006-08-03,Seville,325.0475,885.8467,92.1720,45.0804,12.1108
2006-08-04,Seville,328.5875,894.5130,91.4807,39.1231,9.7058
2006-08-05,Seville,332.5980,903.6812,91.6428,29.0257,6.2029
2006-08-06,Seville,337.0596,913.0258,92.3167,31.9717,7.1602
2006-08-07,Seville,341.4029,922.2341,92.7501,35.9757,8.5617
2006-08-08,Seville,345.3100,931.1514,92.5101,40.8800,10.3988
2006-08-09,Seville,349.0275,940.0684,92.4038,31.6704,7.0670
2006-08-10,Seville,354.0380,949.6111,95.0698,46.2956,12.6258
2006-08-11,Seville,359.0829,958.9562,95.5568,51.2700,14.8321
2006-08-12,Seville,362.8723,967.8755,92.6340,49.5542,14.0760
2006-08-13,Seville,367.0392,976.7168,92.6933,49.1925,13.8908
2006-08-14,Seville,370.5010,984.8854,92.0763,47.5190,13.1390
2006-08-15,Seville,373.9461,992.8025,92.0414,52.6622,15.4968
2006-08-16,Seville,377.0305,1000.2993,91.6718,55.3266,16.7858
2006-08-17,Seville,133.4140,818.1241,60.2063,5.3738,0.9053
2006-08-18,Seville,137.0078,825.4177,82.9967,16.4926,3.3141
2006-08-19,Seville,141.3359,833.1664,88.3971,19.5644,4.1162
2006-08-20,Seville,147.6347,841.8332,93.0898,39.4727,11.2476
2006-08-21,Seville,153.6638,850.7597,93.1405,44.7263,13.4383
2006-08-22,Seville,160.4622,859.8557,94.2471,37.9694,10.3216
2006-08-23,Seville,166.2174,868.7719,93.8936,42.0010,11.8360
2006-08-24,Seville,172.4282,877.8152,93.9444,40.2247,10.9408
2006-08-25,Seville,179.4001,886.9835,95.1195,41.9009,11.5362
2006-08-26,Seville,185.5669,896.0775,95.1703,41.5780,11.2888
2006-08-27,Seville,191.7793,905.2457,95.1173,42.6630,11.6695
2006-08-28,Seville,197.6571,914.4121,94.7883,38.4529,9.8790
2006-08-29,Seville,204.8254,924.1234,95.7487,40.7547,10.7234
2006-08-30,Seville,212.3205,934.0377,96.6535,46.9107,13.3297
2006-08-31,Seville,218.9925,943.5829,96.7014,49.0130,14.2063
2006-09-01,Seville,224.4445,951.6766,96.0084,44.5249,12.1593
2006-09-02,Seville,229.7156,959.8430,95.8323,46.4092,12.9409
2006-09-03,Seville,235.5944,968.3039,95.9862,42.8488,11.3929
2006-09-04,Seville,240.6821,976.5148,95.7044,44.7418,12.2010
2006-09-05,Seville,245.8965,984.5621,95.4566,52.6073,15.6747
2006-09-06,Seville,251.0683,992.5197,95.5075,40.8502,10.4973
2006-09-07,Seville,255.5824,1000.3149,94.0670,35.4974,8.5297
2006-09-08,Seville,260.6375,1008.3585,94.7138,39.6295,10.0051
2006-09-09,Seville,265.8192,1016.5253,95.1818,40.0888,10.1686
2006-09-10,Seville,270.5302,1024.3188,95.1255,44.2208,11.8161
2006-09-11,Seville,274.6971,1031.8625,94.4565,43.6528,11.5792
2006-09-12,Seville,170.1006,988.2207,78.1685,10.1724,1.7322
2006-09-13,Seville,136.1138,960.5017,78.2672,11.0006,2.0760
2006-09-14,Seville,89.1436,885.2885,78.2665,11.4750,2.7674
2006-09-15,Seville,93.6501,891.3630,88.6962,25.9661,8.0671
2006-09-16,Seville,98.3708,897.6137,90.8712,20.7081,5.7062
2006-09-17,Seville,103.8415,904.3633,92.3005,23.3430,6.4811
2006-09-18,Seville,109.4382,911.4788,92.4348,24.9049,6.8726
2006-09-19,Seville,114.3972,918.6464,92.2639,30.2371,8.8248
2006-09-20,Seville,120.3450,925.9410,93.1013,32.1079,9.3745
2006-09-21,Seville,123.4387,932.2355,89.8108,41.9465,13.8525
2006-09-22,Seville,77.1619,845.6065,66.0502,2.6710,0.7041
2006-09-23,Seville,79.8971,851.4003,81.0890,10.8473,2.8406
2006-09-24,Seville,82.9561,857.5190,86.1701,15.2193,4.1591
2006-09-25,Seville,87.0563,864.0157,88.2778,17.6118,4.8788
2006-09-26,Seville,92.4291,871.0157,90.9587,24.2519,7.3244
2006-09-27,Seville,96.5962,877.9317,90.5753,27.6358,8.5700
2006-09-28,Seville,100.8129,884.4317,90.6241,30.7978,9.7395
2006-09-29,Seville,104.2136,890.7266,89.5705,21.9865,5.8471
2006-09-30,Seville,107.8901,897.2266,89.6193,27.5753,7.9004
2006-10-01,Seville,111.3275,902.9702,89.7357,22.8349,5.9115
2006-10-02,Seville,114.9655,908.9429,89.8181,30.8699,8.9573
2006-10-03,Seville,119.2253,914.4415,91.3988,31.3234,8.9520
2006-10-04,Seville,122.4306,919.4421,91.1693,32.4132,9.2602
2006-10-05,Seville,126.3185,924.6927,91.5663,32.6226,9.1984
2006-10-06,Seville,130.7794,930.2363,93.0230,30.2636,8.0573
2006-10-07,Seville,135.3935,936.0305,93.3829,34.6169,9.6860
2006-10-08,Seville,140.1046,941.9485,93.8961,33.1504,8.9295
2006-10-09,Seville,144.8695,947.9934,93.9948,33.7609,9.0103
2006-10-10,Seville,148.3947,953.6301,92.1493,40.6102,11.8311
2006-10-11,Seville,151.3180,958.8807,90.5743,28.4726,6.8624
2006-10-12,Seville,154.9946,964.4242,91.0540,30.7073,7.5888
2006-10-13,Seville,158.8824,969.9670,91.8979,29.5233,7.1074
2006-10-14,Seville,162.6519,975.5117,91.9486,33.0824,8.3590
2006-10-15,Seville,165.3002,980.6387,90.3476,28.3722,6.6001
2006-10-16,Seville,168.2081,985.9824,90.2658,45.9351,13.6596
2006-10-17,Seville,93.4329,845.4479,33.0040,0.1006,0.0380
2006-10-18,Seville,35.0736,464.9036,30.8552,0.0346,0.0253
2006-10-19,Seville,18.0583,412.9633,34.2925,0.0237,0.0274
2006-10-20,Seville,8.9449,372.9396,26.3262,0.0079,0.0125
2006-10-21,Seville,5.8727,337.3809,46.9743,0.0820,0.1773
2006-10-22,Seville,4.1736,335.1420,50.5482,0.2830,0.6277
2006-10-23,Seville,1.1782,264.5327,21.9882,0.0000,0.0017
2006-10-24,Seville,0.9111,226.8352,30.5367,0.0025,0.0116
2006-10-25,Seville,0.8144,208.3389,36.2006,0.0590,0.2138
2006-10-26,Seville,1.2206,166.9977,38.2169,0.0353,0.1241
2006-10-27,Seville,3.6131,171.7438,71.1122,0.5799,1.5212
2006-10-28,Seville,7.2303,177.1231,84.8779,4.0251,4.4565
2006-10-29,Seville,10.6295,182.6660,87.2980,5.1835,4.6274
2006-10-30,Seville,13.9468,187.9164,87.9574,6.0713,4.6457
2006-10-31,Seville,16.7347,193.1667,88.0062,6.8710,4.7674
2006-11-01,Seville,18.6020,197.0100,87.3285,5.1054,3.2795
2006-11-02,Seville,15.4225,196.7350,62.4926,0.5045,0.6295
2006-11-03,Seville,8.3273,176.5473,42.4553,0.0806,0.1490
2006-11-04,Seville,9.4429,180.0904,61.4159,0.3410,0.5835
2006-11-05,Seville,11.3540,183.6337,75.8257,0.9952,1.3304
2006-11-06,Seville,12.8589,187.0524,81.6089,2.0652,1.9696
2006-11-07,Seville,5.6171,116.4287,25.3153,0.0000,0.0010
2006-11-08,Seville,3.2157,106.8824,33.4908,0.0031,0.0111
2006-11-09,Seville,5.4597,110.4251,68.8827,0.5260,1.1754
2006-11-10,Seville,7.9538,113.9255,83.0730,2.9870,3.2819
2006-11-11,Seville,10.3979,117.3761,86.7931,6.3275,5.7396
2006-11-12,Seville,12.5211,120.6261,87.0828,5.2343,4.2614
2006-11-13,Seville,14.4117,123.9486,87.1317,5.9889,4.5069
2006-11-14,Seville,15.4556,126.8250,85.2529,3.4580,2.5596
2006-11-15,Seville,16.8872,129.8696,85.3726,4.1812,2.8744
2006-11-16,Seville,7.8687,84.8903,35.3667,0.0722,0.1301
2006-11-17,Seville,4.9490,71.5104,40.3529,0.0192,0.0464
2006-11-18,Seville,6.3307,74.3873,62.9576,0.2789,0.5828
2006-11-19,Seville,7.9041,77.3879,77.0847,0.7138,1.3429
2006-11-20,Seville,9.2809,80.3883,80.8904,0.9066,1.4566
2006-11-21,Seville,10.3980,83.2108,83.1574,2.5960,2.5646
2006-11-22,Seville,11.5152,86.2114,83.6316,3.5679,3.1316
2006-11-23,Seville,12.4594,88.9112,83.2783,4.3561,3.5939
2006-11-24,Seville,10.1186,91.2135,65.3436,1.9357,2.0889
2006-11-25,Seville,4.6667,65.0301,31.3216,0.0046,0.0096
2006-11-26,Seville,2.2723,59.7506,25.7407,0.0007,0.0021
2006-11-27,Seville,3.6930,62.2944,54.8674,0.1487,0.3893
2006-11-28,Seville,4.4136,64.4219,61.8755,0.2093,0.5108
2006-11-29,Seville,5.7905,67.1732,75.6358,0.7052,1.5316
2006-11-30,Seville,6.9906,69.9658,81.1649,1.5726,2.3295
2006-12-01,Seville,7.8344,72.9595,82.7316,2.2494,2.6931
2006-12-02,Seville,8.2444,75.4103,74.6247,0.6965,1.2775
2006-12-03,Seville,5.1785,70.4797,49.4951,0.0823,0.1878
2006-12-04,Seville,5.7723,73.1045,60.4785,0.2183,0.4752
2006-12-05,Seville,6.3062,75.8053,68.0779,0.6588,1.3687
2006-12-06,Seville,3.4208,62.9348,49.1094,0.0999,0.2714
2006-12-07,Seville,4.3211,65.2675,66.2044,0.3374,0.8339
2006-12-08,Seville,2.7001,58.0138,58.4686,0.2789,0.8111
2006-12-09,Seville,3.7001,59.9206,71.3483,0.3447,0.9023
2006-12-10,Seville,4.8173,61.8265,81.0968,2.6608,3.8093
2006-12-11,Seville,6.0614,63.8261,84.3180,3.9862,4.7966
2006-12-12,Seville,7.0614,66.0757,84.4358,2.7403,3.2539
2006-12-13,Seville,8.1786,68.3263,84.5546,3.9280,4.0863
2006-12-14,Seville,9.4226,70.5769,85.0872,4.4784,4.2885
2006-12-15,Seville,10.2664,72.8707,85.1075,3.8536,3.5665
2006-12-16,Seville,11.1629,75.1641,85.1534,3.3792,3.0382
2006-12-17,Seville,12.0301,77.4576,85.2008,3.2977,2.8556
2006-12-18,Seville,12.5643,79.5313,84.2500,2.5066,2.2432
2006-12-19,Seville,13.1376,81.0315,83.6442,2.8839,2.4437
2006-12-20,Seville,13.7548,82.5309,84.5748,3.7293,2.9278
2006-12-21,Seville,14.5048,84.2815,84.8107,4.7799,3.5769
2006-12-22,Seville,15.3779,86.0321,85.0551,4.3511,3.1625
2006-12-23,Seville,15.9512,87.4817,84.2054,5.2022,3.6850
2006-12-24,Seville,16.6953,89.2313,83.0520,4.4228,3.0895
2006-12-25,Seville,17.3624,91.2759,84.0635,4.8487,3.2662
2006-12-26,Seville,18.3124,93.4759,84.7035,6.3699,4.1645
2006-12-27,Seville,19.2295,95.8525,84.7775,5.5588,3.5125
2006-12-28,Seville,20.0967,98.1460,83.6803,4.6786,2.8917
2006-12-29,Seville,20.8575,100.3470,83.9443,4.4186,2.6621
2006-12-30,Seville,21.6808,102.5130,84.3343,4.4193,2.5909
2006-12-31,Seville,22.6418,105.0136,84.8040,6.7026,3.8397
2007-01-01,Seville,23.5918,107.5132,84.8469,5.8475,3.2430
2007-01-02,Seville,24.5089,110.0869,85.0136,9.0143,5.0844
2007-01-03,Seville,25.5725,112.5869,85.7357,7.0338,3.7457
2007-01-04,Seville,26.6164,114.9547,85.5554,5.1283,2.6219
2007-01-05,Seville,27.3165,117.2775,85.0322,5.5637,2.7937
2007-01-06,Seville,28.1838,119.6013,85.0797,6.9412,3.4568
2007-01-07,Seville,28.9338,121.6439,83.8820,5.2389,2.5369
2007-01-08,Seville,29.5277,123.6445,83.9289,5.7294,2.7402
2007-01-09,Seville,30.2278,125.7607,83.9976,4.7070,2.2080
2007-01-10,Seville,30.8009,127.7115,83.1391,5.6294,2.6117
2007-01-11,Seville,31.8243,130.0793,84.7317,8.0094,3.7407
2007-01-12,Seville,32.7474,132.4465,85.1567,8.5518,3.9598
2007-01-13,Seville,33.5706,134.8634,85.1975,6.8563,3.0469
2007-01-14,Seville,34.4047,137.3640,85.2454,5.7239,2.4654
2007-01-15,Seville,35.1986,139.8639,84.7336,6.0583,2.5732
2007-01-16,Seville,35.8159,142.0647,83.8152,5.0528,2.1160
2007-01-17,Seville,36.6926,144.5643,84.5144,8.0262,3.3956
2007-01-18,Seville,37.6867,147.1068,85.0740,8.6454,3.6329
2007-01-19,Seville,38.8040,149.9297,85.7838,10.2592,4.3514
2007-01-20,Seville,39.8478,152.5977,85.8320,6.8942,2.7084
2007-01-21,Seville,40.2648,154.6713,83.5257,5.3196,2.0470
2007-01-22,Seville,40.7651,156.5484,76.3391,4.4277,1.7236
2007-01-23,Seville,37.4491,156.9064,65.4701,1.3705,0.7477
2007-01-24,Seville,37.9931,158.4059,73.9576,1.9232,0.9388
2007-01-25,Seville,38.4528,159.8162,78.6432,5.6412,2.2764
2007-01-26,Seville,30.2388,154.6756,58.5921,1.5248,0.8469
2007-01-27,Seville,26.5786,153.9289,56.8095,0.9540,0.8815
2007-01-28,Seville,17.8255,143.6318,48.5080,0.5076,0.4447
2007-01-29,Seville,9.9671,127.6822,26.2305,0.0011,0.0024
2007-01-30,Seville,10.0962,129.5590,40.5052,0.0564,0.0837
2007-01-31,Seville,6.1446,120.2743,34.8435,0.0107,0.0252
2007-02-01,Seville,7.6446,122.2743,63.5767,0.5980,1.1168
2007-02-02,Seville,8.8351,124.4735,75.0994,0.8790,1.4081
2007-02-03,Seville,4.9154,117.4172,44.4687,0.0496,0.1139
2007-02-04,Seville,2.6679,112.1998,35.9716,0.0073,0.0192
2007-02-05,Seville,3.6679,114.4496,55.8707,0.1701,0.4475
2007-02-06,Seville,4.7646,116.6996,67.4930,0.2763,0.6604
2007-02-07,Seville,5.9648,118.8996,77.4270,0.7381,1.5861
2007-02-08,Seville,2.6939,112.4049,43.4039,0.1157,0.3579
2007-02-09,Seville,2.1964,103.2181,53.1561,0.1786,0.5704
2007-02-10,Seville,3.8196,106.2187,69.7497,0.3710,0.9620
2007-02-11,Seville,5.0197,109.0517,77.8097,0.8363,1.9373
2007-02-12,Seville,6.3869,112.0024,78.8701,1.9825,2.7876
2007-02-13,Seville,7.6868,115.0024,77.8504,0.8058,1.5293
2007-02-14,Seville,8.5870,117.8341,80.0837,1.8579,2.2826
2007-02-15,Seville,10.0137,120.6279,81.8409,1.3505,1.7749
2007-02-16,Seville,12.8516,124.4218,87.3366,9.8394,8.4798
2007-02-17,Seville,7.4999,115.8813,42.4138,0.0539,0.1000
2007-02-18,Seville,8.3224,118.1290,63.2517,0.4350,0.7733
2007-02-19,Seville,9.2834,120.1735,73.1080,0.5622,0.9580
2007-02-20,Seville,4.9084,110.8710,36.6359,0.0165,0.0358
2007-02-21,Seville,4.8858,111.8025,50.4330,0.1086,0.2287
2007-02-22,Seville,4.2633,114.1350,55.1420,0.3505,0.8333
2007-02-23,Seville,5.8816,116.8846,70.9848,0.5519,1.1722
2007-02-24,Seville,7.3485,119.4584,78.4617,0.7022,1.3016
2007-02-25,Seville,8.6718,122.0328,81.6930,2.0328,2.4108
2007-02-26,Seville,10.0985,124.5328,83.1874,1.4597,1.8730
2007-02-27,Seville,12.0450,127.5327,85.0756,3.1673,2.7731
2007-02-28,Seville,13.3887,130.5333,85.1230,2.9506,2.4470
2007-03-01,Seville,15.3058,133.5320,85.1705,4.7415,3.4447
2007-03-02,Seville,17.2998,136.2816,85.5490,3.9086,2.6707
2007-03-03,Seville,19.4170,139.5755,86.0065,5.5219,3.4626
2007-03-04,Seville,20.7109,142.3253,85.1126,6.8331,4.1510
2007-03-05,Seville,22.9844,144.8998,87.1205,8.9129,5.2428
2007-03-06,Seville,25.1952,147.6498,87.4741,7.8558,4.2650
2007-03-07,Seville,26.4746,150.7227,82.7470,10.9279,6.1268
2007-03-08,Seville,28.5186,153.4723,86.5849,10.0880,5.2523
2007-03-09,Seville,31.0625,156.4224,88.7054,14.3535,7.7474
2007-03-10,Seville,33.8028,159.6720,89.9076,20.9683,12.1800
2007-03-11,Seville,36.0966,162.5488,90.2054,15.0969,7.4582
2007-03-12,Seville,38.3750,165.5494,90.2383,12.7619,5.7353
2007-03-13,Seville,40.6629,168.5491,90.3170,22.2155,11.5629
2007-03-14,Seville,42.8775,171.7493,90.2257,18.8013,8.8385
2007-03-15,Seville,45.1217,175.0432,90.0126,15.3047,6.4749
2007-03-16,Seville,47.2592,178.3372,89.9371,13.9045,5.5334
2007-03-17,Seville,49.2532,181.5872,89.7621,15.5683,6.2328
2007-03-18,Seville,51.2521,184.8378,89.0022,14.5447,5.5719
2007-03-19,Seville,53.0755,187.7876,89.1841,22.6358,9.8649
2007-03-20,Seville,55.0989,190.2384,90.9730,21.9599,9.1788
2007-03-21,Seville,56.7366,192.4877,91.1451,27.6847,12.5353
2007-03-22,Seville,58.4805,194.4882,91.6287,25.4557,10.8462
2007-03-23,Seville,60.1416,197.2378,90.1275,14.7802,5.0412
2007-03-24,Seville,62.0625,200.3644,90.1763,15.1668,5.0934
2007-03-25,Seville,63.7624,203.3153,89.5833,21.9654,8.2688
2007-03-26,Seville,49.4691,197.1806,46.9771,0.3341,0.1973
2007-03-27,Seville,34.5829,186.5781,51.9516,0.4287,0.3250
2007-03-28,Seville,36.6064,189.1519,73.8473,3.0117,1.3187
2007-03-29,Seville,38.1036,192.1525,80.9937,6.3507,2.5746
2007-03-30,Seville,40.5538,195.2782,87.1861,12.6956,5.4917
2007-03-31,Seville,30.0168,190.0636,47.1994,0.3747,0.2547
2007-04-01,Seville,18.9685,174.0558,45.5791,0.1287,0.1453
2007-04-02,Seville,17.2541,172.6564,60.7214,0.7281,0.7831
2007-04-03,Seville,19.8371,176.6066,75.6715,1.4599,1.2658
2007-04-04,Seville,17.6807,175.4326,70.9292,2.1913,1.6799
2007-04-05,Seville,20.4226,179.1340,80.2788,3.6986,2.3237
2007-04-06,Seville,22.0786,182.5646,79.4039,2.9015,1.7238
2007-04-07,Seville,24.6429,186.2607,82.5163,3.5829,1.9675
2007-04-08,Seville,26.2886,189.3822,76.5779,2.2139,1.2472
2007-04-09,Seville,27.1491,193.4768,75.8349,3.0143,1.5160
2007-04-10,Seville,20.3063,178.4366,54.2301,0.4476,0.4351
2007-04-11,Seville,20.8192,180.8413,62.9622,0.5325,0.5443
2007-04-12,Seville,12.0895,161.6168,36.3724,0.0182,0.0247
2007-04-13,Seville,9.8704,158.1253,55.0933,0.3618,0.6038
2007-04-14,Seville,13.2376,162.6253,71.9367,0.5289,0.7431
2007-04-15,Seville,18.0364,167.6251,85.0633,5.7252,3.7499
2007-04-16,Seville,22.7971,172.6442,88.5687,14.5469,9.6436
2007-04-17,Seville,27.5718,177.5753,89.2665,16.6520,10.1765
2007-04-18,Seville,31.1120,182.3253,89.3085,9.8873,4.8348
2007-04-19,Seville,24.6248,177.9222,66.7656,0.8098,0.7829
2007-04-20,Seville,28.7454,182.8392,81.5609,4.6225,2.2952
2007-04-21,Seville,30.0842,187.4622,75.5892,2.6802,1.3862
2007-04-22,Seville,32.9587,192.2122,82.7005,8.3636,3.8927
2007-04-23,Seville,36.7673,197.7122,86.9873,10.4204,4.6169
2007-04-24,Seville,40.4098,203.2115,87.9303,8.9223,3.5814
2007-04-25,Seville,36.4532,204.8099,70.6337,2.1767,1.0082
2007-04-26,Seville,33.4906,207.4034,64.4922,0.8291,0.6044
2007-04-27,Seville,36.6222,211.9040,75.7534,1.8630,0.9484
2007-04-28,Seville,40.3567,216.6540,85.3436,9.2995,3.7783
2007-04-29,Seville,44.2016,221.4016,88.4359,12.5678,5.1144
2007-04-30,Seville,47.3421,225.9023,88.4494,17.7730,7.6518
2007-05-01,Seville,50.9907,231.4529,89.1888,17.1353,6.9204
2007-05-02,Seville,23.0381,182.0070,29.3103,0.0077,0.0098
2007-05-03,Seville,18.0987,175.0578,56.2330,0.5223,0.6124
2007-05-04,Seville,21.5098,181.1750,76.3228,1.9778,1.3853
2007-05-05,Seville,25.1244,187.4256,81.4392,2.8806,1.6456
2007-05-06,Seville,25.1197,187.9524,78.5607,5.4213,2.8653
2007-05-07,Seville,31.2858,194.8196,88.9214,11.1368,5.5762
2007-05-08,Seville,37.8357,202.3195,91.5847,19.3862,10.0933
2007-05-09,Seville,44.0220,209.9373,91.7660,15.0527,6.4551
2007-05-10,Seville,49.9284,217.3543,92.0229,20.3161,8.8391
2007-05-11,Seville,54.9771,224.3979,92.0730,23.9899,10.4301
2007-05-12,Seville,59.7367,231.6905,91.7914,20.1489,7.6903
2007-05-13,Seville,63.6478,238.4401,91.1115,26.8621,11.0335
2007-05-14,Seville,67.5992,244.6907,91.1613,23.0803,8.4870
2007-05-15,Seville,72.7601,251.7353,92.8341,28.2304,10.7657
2007-05-16,Seville,78.0590,259.0298,93.6195,34.2944,13.6544
2007-05-17,Seville,83.6810,266.8234,94.0958,36.5562,14.2797
2007-05-18,Seville,89.5627,275.0330,94.4169,30.0639,10.1438
2007-05-19,Seville,95.2784,283.1265,94.5607,29.7958,9.5871
2007-05-20,Seville,89.9899,289.5034,78.8893,9.1284,2.1160
2007-05-21,Seville,92.3854,296.0046,84.3387,16.5373,4.3246
2007-05-22,Seville,49.0609,220.7328,55.1076,1.1012,0.5517
2007-05-23,Seville,52.2916,227.4830,74.0867,2.3290,0.8441
2007-05-24,Seville,44.0533,225.7553,69.4868,2.3766,0.9606
2007-05-25,Seville,47.4445,232.0059,83.0619,9.7337,3.5418
2007-05-26,Seville,40.3435,230.2455,60.2839,1.9412,0.7235
2007-05-27,Seville,33.4112,227.2943,70.6610,3.0037,1.4050
2007-05-28,Seville,38.1563,233.5445,84.8484,8.4304,3.4934
2007-05-29,Seville,43.1858,240.2951,88.5083,10.9270,4.3600
2007-05-30,Seville,48.5089,247.5442,89.9056,16.0747,6.5744
2007-05-31,Seville,53.5090,254.2950,90.3295,16.2135,6.2000
2007-06-01,Seville,59.1117,262.2119,91.5958,19.9736,7.6587
2007-06-02,Seville,65.7385,270.8784,93.6701,35.0614,16.0268
2007-06-03,Seville,72.3118,279.7961,93.8340,31.7333,12.8655
2007-06-04,Seville,78.1460,288.4630,93.8847,29.1049,10.6786
2007-06-05,Seville,84.3568,297.4290,94.1139,26.7954,8.9478
2007-06-06,Seville,89.9507,306.2727,93.9855,28.6242,9.3977
2007-06-07,Seville,95.5347,315.1171,94.0362,33.6712,11.4589
2007-06-08,Seville,99.7457,323.2606,92.0484,26.4432,7.7764
2007-06-09,Seville,103.4517,331.2606,90.4277,27.4610,8.0225
2007-06-10,Seville,95.5011,336.7393,82.1379,13.0254,3.1511
2007-06-11,Seville,100.1586,344.9889,89.4295,19.2882,4.9581
2007-06-12,Seville,104.9722,353.4060,90.9922,28.0000,8.1387
2007-06-13,Seville,109.3796,361.5733,91.0414,35.6287,11.3471
2007-06-14,Seville,112.2174,369.0729,88.5200,34.8457,10.7835
2007-06-15,Seville,113.2528,376.5735,81.2272,13.3443,2.8534
2007-06-16,Seville,116.0372,384.1167,82.2323,17.1768,3.8422
2007-06-17,Seville,118.3758,391.5877,83.1049,17.1922,3.8787
2007-06-18,Seville,116.7368,399.8817,85.6212,19.3635,4.5958
2007-06-19,Seville,120.7707,407.6756,88.9826,29.2901,7.9638
2007-06-20,Seville,124.8051,415.7192,89.5521,29.4290,7.8621
2007-06-21,Seville,129.6125,423.7638,91.8977,30.6410,8.1712
2007-06-22,Seville,135.2203,432.3581,94.2931,42.2511,13.0326
2007-06-23,Seville,141.4948,441.7005,94.5964,36.7172,10.3092
2007-06-24,Seville,146.4021,450.7003,93.4759,44.0402,13.4313
2007-06-25,Seville,151.5426,459.4947,93.5267,44.7459,13.5394
2007-06-26,Seville,156.1563,467.7893,93.4017,44.3581,13.1910
2007-06-27,Seville,160.6844,476.2062,92.9617,33.3001,8.3994
2007-06-28,Seville,165.4689,485.0001,93.0124,35.8275,9.2854
2007-06-29,Seville,170.7090,494.1677,93.0632,30.6072,7.2624
2007-06-30,Seville,176.4195,503.5847,94.0526,38.8895,10.3259
2007-07-01,Seville,181.3360,512.9271,94.1480,48.7282,14.5964
2007-07-02,Seville,185.8265,521.9268,94.1296,37.8525,9.7659
