valid_time,tmax_c,tmin_c,tmean_c,precip_mm,precip_mm_scaled,wind_avg,wind_max,d2m_celsius,rh_mean_percent,rh_min_percent,heat_index_max_c,dtr_c,year,month,season,is_wet
2008-03-29,16.513152500000018,10.046595000000025,11.945353750000027,0.00452995309,0.02717971854,1.985572109961205,2.996194311060286,5.590508125000028,66.71371465495294,44.74908305641874,15.388471585362064,6.466557499999993,2008,3,MAM,False
2008-03-30,17.207667500000028,6.256795000000025,10.750710000000023,1.2485980832499999,7.4915884995,1.0743077165598756,1.5682262557501396,4.345338125000026,66.22320210006843,46.74491670789193,16.204551519594986,10.950872500000003,2008,3,MAM,True
2008-03-31,19.47823750000002,4.3753300000000195,10.816743125000023,0.14054775335,0.8432865201,1.2590093824986492,1.6318565941136076,2.6690387500000234,63.33417531755677,28.882098882349283,18.2357604985947,15.1029075,2008,3,MAM,False
2008-04-01,19.43514500000002,5.55611500000002,11.48790750000002,0.09906292010000001,0.5943775206,1.1503036913837235,1.8167973085253841,4.048615000000023,64.5980573568015,34.888374792577615,18.345189286250665,13.87903,2008,4,MAM,False
2008-04-02,17.01968250000003,7.968352500000009,11.54503187500002,0.28038024935,1.6822814961,1.5624267691893592,2.2311065119405065,7.123888125000022,75.20731699574775,57.75086740667885,16.28514562117443,9.051330000000021,2008,4,MAM,True
2008-04-03,16.119042500000035,7.910947500000034,10.98966375000003,0.34689903237999997,2.08139419428,1.3046005734488473,2.378428585250573,7.710870625000016,82.84266646266474,51.81490582000118,15.139447068633404,8.208095,2008,4,MAM,True
2008-04-04,15.24160000000002,9.16006000000003,11.124180625000022,0.687718397375,4.12631038425,0.8781667964665221,1.1089642123619092,7.05046812500002,77.85883679628594,51.916786405406334,14.176920533918967,6.08153999999999,2008,4,MAM,True
2008-04-05,10.164205000000024,8.137475000000023,9.406205000000025,1.2263059694949998,7.35783581697,1.4086992549786548,2.1599476398992254,8.206209375000014,92.23120535703096,90.34342041344307,9.59514814412882,2.0267300000000006,2008,4,MAM,True
2008-04-06,17.55785750000004,8.42898000000001,12.139943125000027,0.6651878347,3.9911270082000003,2.9432728154383847,5.662486017638373,5.458550625000022,68.83665466824576,39.318051295675815,16.395836811609357,9.12887750000003,2008,4,MAM,True
2008-04-07,21.22176500000002,8.752590000000026,14.204455000000024,0.0,0.0,2.9419694530129057,5.098519875680378,4.500786250000029,54.50491695392054,34.07313800625069,20.289184547941,12.469174999999993,2008,4,MAM,False
2008-04-08,20.901392500000014,6.806847500000018,13.681566250000014,0.0,0.0,1.8026092630393733,2.3454892013344564,4.869563125000024,59.44181606946172,35.43452055161231,19.97232200884767,14.094544999999997,2008,4,MAM,False
2008-04-09,20.64406750000002,13.477562500000005,15.737497500000021,0.007867813075,0.04720687845,1.1455051665167515,1.664156719890058,9.907798125000024,69.70361316253427,52.370320503683295,20.13147706315175,7.166505000000015,2008,4,MAM,False
