valid_time,precip_mm,precip_mm_scaled,tmean_c,tmax_mean_c,tmin_mean_c,rh_mean_percent,wind_avg,wet_days,year,month
1996-07-01,2.9300451613500003,17.5802709681,25.724760120967765,31.38128596774196,20.74815096774196,48.77761177496406,1.6190859182310156,3,1996,7
1996-08-01,2.743720995175,16.46232597105,25.192315665322603,30.971582258064544,20.974350645161312,56.95050316489944,1.3415373312616434,4,1996,8
1996-09-01,3.476858139115,20.86114883469,20.25104785416669,25.63079016666669,16.597256333333355,60.33675651322109,1.8212609719432955,7,1996,9
1996-10-01,8.78214830055,52.6928898033,14.036750806451634,18.401169193548412,11.171155241935505,74.34053886527245,1.4715618837153115,11,1996,10
1996-11-01,5.603849893895,33.62309936337,11.182414437500023,16.876265000000025,7.50069666666669,76.1445989600763,1.522474534809471,5,1996,11
1996-12-01,11.179924051245,67.07954430747,7.944828971774217,11.420080806451635,5.343968548387123,86.17033872520464,1.4014113602511353,12,1996,12
1997-01-01,15.571176999655,93.42706199793,5.989003689516151,10.485886129032282,2.9480020967742155,81.6770589474972,1.5460818646189898,9,1997,1
1997-02-01,7.480502137119999,44.883012822720005,5.794422946428592,11.82575776785716,1.6619053571428815,72.23752217508789,1.6323725360808354,4,1997,2
1997-03-01,7.958054583125,47.74832749875,7.909991370967765,12.787606209677444,4.3391441935484085,69.63749865632298,1.6973351273191999,13,1997,3
1997-04-01,12.68720620804,76.12323724824,9.73400310416669,14.299262583333354,6.092487333333355,68.57741641565438,1.8529927904057901,13,1997,4
1997-05-01,5.75351718864,34.52110313184,19.771070725806474,25.739702580645183,14.335963870967765,54.169591127967344,1.7879715680204662,3,1997,5
1997-06-01,1.2856721884050002,7.71403313043,24.99583560416669,30.958557333333356,19.696320833333356,51.76092487820288,1.4705509258225442,2,1997,6
1997-07-01,5.780816143905,34.68489686343,26.763398407258087,32.477064274193566,21.75027790322583,44.52674224454343,1.705443394874416,3,1997,7
1997-08-01,11.077880859785,66.46728515871,23.764631975806473,29.25835870967744,19.496612096774218,58.079370930857685,1.4596278952068649,7,1997,8
1997-09-01,1.710772514815,10.26463508889,19.551065854166687,24.88365425000002,15.595895583333355,64.07396730331169,1.4742403360956786,4,1997,9
